source,regime,sweep,sweep_value,d,N,average_in_degree,replication,cell_base_seed,data_seed,paired_across_regimes
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,76,7140621121218986649,5157443999099418016,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,77,7140621121218986649,18207497363466424977,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,78,7140621121218986649,2869980168792244469,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,79,7140621121218986649,8190982831576706660,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,80,7140621121218986649,15991512792624554555,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,81,7140621121218986649,15117753945506393902,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,82,7140621121218986649,13882685786600691566,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,83,7140621121218986649,3329575340698237066,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,84,7140621121218986649,550931142420876581,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,85,7140621121218986649,6009011405923860858,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,86,7140621121218986649,4787177463856396107,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,87,7140621121218986649,15919541449381260642,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,88,7140621121218986649,17013753026238424758,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,89,7140621121218986649,4969543353075981890,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,90,7140621121218986649,6662070978044743295,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,91,7140621121218986649,10078199228624777175,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,92,7140621121218986649,17194623119936698772,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,93,7140621121218986649,13403775693099932163,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,94,7140621121218986649,4084418527791515837,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,95,7140621121218986649,2895209942665051661,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,96,7140621121218986649,12596226370585774670,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,97,7140621121218986649,4568439661344430557,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,98,7140621121218986649,16098719881966037445,True
formal_missing_experiment,extended,dimension,5.0,5,3200,1.5,99,7140621121218986649,2009892627090169648,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,0,8024270913222351331,8923313584728394136,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,1,8024270913222351331,7870639454352983926,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,2,8024270913222351331,13381480316940008062,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,3,8024270913222351331,16152688007727891512,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,4,8024270913222351331,11923998394739743379,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,5,8024270913222351331,6160674171751777749,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,6,8024270913222351331,7373572520534427242,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,7,8024270913222351331,1402826155112710784,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,8,8024270913222351331,6340996270465772137,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,9,8024270913222351331,6110782099180965415,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,10,8024270913222351331,3413748024013849148,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,11,8024270913222351331,12345240676728545998,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,12,8024270913222351331,1858240928587605458,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,13,8024270913222351331,5044594262677012384,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,14,8024270913222351331,15644214718779558398,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,15,8024270913222351331,9489981072848072692,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,16,8024270913222351331,7773777289879208395,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,17,8024270913222351331,3015634146584028943,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,18,8024270913222351331,14750776441508067085,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,19,8024270913222351331,2411281953456609230,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,20,8024270913222351331,507140470058075908,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,21,8024270913222351331,8231654699933655472,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,22,8024270913222351331,10868853254740505085,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,23,8024270913222351331,17075618128595771890,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,24,8024270913222351331,2881086615163341360,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,25,8024270913222351331,13858660100024332633,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,26,8024270913222351331,17508258566340114036,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,27,8024270913222351331,7403483303517576082,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,28,8024270913222351331,8439997696039599700,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,29,8024270913222351331,14771249015579872455,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,30,8024270913222351331,8794250759831946993,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,31,8024270913222351331,10183360764520623827,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,32,8024270913222351331,2130792738588581579,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,33,8024270913222351331,4887773732642379237,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,34,8024270913222351331,2818431109592654805,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,35,8024270913222351331,10307423311447512589,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,36,8024270913222351331,13444529640392962040,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,37,8024270913222351331,14208913584503935759,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,38,8024270913222351331,3882985185700524827,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,39,8024270913222351331,8419762442200511683,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,40,8024270913222351331,3520918617514465344,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,41,8024270913222351331,1881254782134331211,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,42,8024270913222351331,952310056178387271,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,43,8024270913222351331,16914995275700986580,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,44,8024270913222351331,7829310001647852761,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,45,8024270913222351331,10663449018402026474,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,46,8024270913222351331,5794180953412580479,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,47,8024270913222351331,6975769114811092719,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,48,8024270913222351331,13779675444876452961,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,49,8024270913222351331,7686220613243932230,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,50,8024270913222351331,3666453960361753523,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,51,8024270913222351331,805297169648540645,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,52,8024270913222351331,4971255187517230384,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,53,8024270913222351331,15547556212363192296,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,54,8024270913222351331,17133740609526190669,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,55,8024270913222351331,17959949224676382446,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,56,8024270913222351331,8588545630861521384,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,57,8024270913222351331,7129573671195838235,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,58,8024270913222351331,18410555074172537501,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,59,8024270913222351331,346076139331958589,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,60,8024270913222351331,17960630429969671260,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,61,8024270913222351331,2292539591989669161,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,62,8024270913222351331,10920773479598115230,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,63,8024270913222351331,10563410866833105463,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,64,8024270913222351331,8819297159846314316,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,65,8024270913222351331,4238521734615854373,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,66,8024270913222351331,10034476335206680271,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,67,8024270913222351331,14211945822597985101,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,68,8024270913222351331,12230759083943361097,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,69,8024270913222351331,4755363271018914750,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,70,8024270913222351331,208304993572671883,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,71,8024270913222351331,2475866965614360185,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,72,8024270913222351331,9693854700902258728,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,73,8024270913222351331,11857783750776341519,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,74,8024270913222351331,2104839063174663058,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,75,8024270913222351331,10813238869665311070,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,76,8024270913222351331,6454758495513462789,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,77,8024270913222351331,18068882581831446725,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,78,8024270913222351331,17563362031614479403,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,79,8024270913222351331,6475593054900190995,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,80,8024270913222351331,4904222973302694038,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,81,8024270913222351331,15816548298503365220,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,82,8024270913222351331,13798005578292770122,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,83,8024270913222351331,12785549204980588177,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,84,8024270913222351331,11595849777721598635,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,85,8024270913222351331,16623316169314567273,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,86,8024270913222351331,13229324610171419447,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,87,8024270913222351331,7630866408713923502,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,88,8024270913222351331,15436278767879006916,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,89,8024270913222351331,5233802126367812030,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,90,8024270913222351331,7272258813938732380,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,91,8024270913222351331,3511788569609581785,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,92,8024270913222351331,11452405814901422284,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,93,8024270913222351331,11979210651225262809,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,94,8024270913222351331,4345115520110187902,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,95,8024270913222351331,16096102207779354232,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,96,8024270913222351331,3971275722815992932,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,97,8024270913222351331,3388501527901702535,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,98,8024270913222351331,299227394176788766,True
formal_missing_experiment,extended,dimension,6.0,6,3200,1.5,99,8024270913222351331,688651057256849222,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,0,667078678355930822,16032024692142068446,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,1,667078678355930822,15235884250106393330,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,2,667078678355930822,14687484682467475810,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,3,667078678355930822,12129956449931054812,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,4,667078678355930822,16388155787631884364,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,5,667078678355930822,9359776312466747774,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,6,667078678355930822,7436002500923269651,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,7,667078678355930822,9977765824305405204,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,8,667078678355930822,9739535469423393700,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,9,667078678355930822,5125695578564461250,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,10,667078678355930822,1591597272328098548,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,11,667078678355930822,13841021056137346870,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,12,667078678355930822,10215280831656318850,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,13,667078678355930822,17049137815201330413,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,14,667078678355930822,12558956164031579805,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,15,667078678355930822,464930155508456873,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,16,667078678355930822,7459699903953606785,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,17,667078678355930822,16217162242036999861,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,18,667078678355930822,13775693533266210040,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,19,667078678355930822,14703472104201685737,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,20,667078678355930822,17654009320127972444,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,21,667078678355930822,14410553663038879073,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,22,667078678355930822,11683897969155551265,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,23,667078678355930822,14014690550146515251,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,24,667078678355930822,1451061514479167516,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,25,667078678355930822,258057158745900157,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,26,667078678355930822,10916775859974030545,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,27,667078678355930822,16641473747695953525,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,28,667078678355930822,15835002735901137394,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,29,667078678355930822,17025447501109311286,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,30,667078678355930822,9946616288041434352,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,31,667078678355930822,15873719279241616440,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,32,667078678355930822,3931312949282918017,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,33,667078678355930822,14504835649801893739,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,34,667078678355930822,6494461048848532044,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,35,667078678355930822,1619725601703414570,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,36,667078678355930822,7688263590903237793,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,37,667078678355930822,13221797862284642374,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,38,667078678355930822,16857342315882246592,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,39,667078678355930822,2673711142560911223,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,40,667078678355930822,4273444884493903853,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,41,667078678355930822,16696626483929969732,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,42,667078678355930822,1397809487168920449,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,43,667078678355930822,12371007442004173745,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,44,667078678355930822,4943357112269887231,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,45,667078678355930822,12373694932112023579,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,46,667078678355930822,2000510299949378227,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,47,667078678355930822,12678095130793735758,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,48,667078678355930822,5274919081743981699,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,49,667078678355930822,1332688634295619987,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,50,667078678355930822,14710573294935975347,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,51,667078678355930822,17633822250361727217,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,52,667078678355930822,13648536518409333383,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,53,667078678355930822,14481270550979632466,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,54,667078678355930822,3039276579283399362,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,55,667078678355930822,9063018234343889679,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,56,667078678355930822,16189620034429283272,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,57,667078678355930822,4210353634991775940,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,58,667078678355930822,11287442133920627519,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,59,667078678355930822,13111494822781391848,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,60,667078678355930822,1077315249602255539,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,61,667078678355930822,716794622006061061,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,62,667078678355930822,12533977199664729104,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,63,667078678355930822,4276080229079255641,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,64,667078678355930822,4249707750844817098,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,65,667078678355930822,12657195107780690953,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,66,667078678355930822,17505496368345171019,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,67,667078678355930822,14393626643965376725,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,68,667078678355930822,2414064611833616384,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,69,667078678355930822,16331488550357796923,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,70,667078678355930822,16829226555962865953,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,71,667078678355930822,9638039393370161265,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,72,667078678355930822,9859327668326412026,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,73,667078678355930822,8165894169977290484,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,74,667078678355930822,7029950164565082470,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,75,667078678355930822,4117023284645345114,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,76,667078678355930822,16436171166157248835,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,77,667078678355930822,17392978272615773564,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,78,667078678355930822,351279090484371534,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,79,667078678355930822,804048878980044645,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,80,667078678355930822,1569379152516022458,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,81,667078678355930822,8697650462056469161,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,82,667078678355930822,10531391225055759670,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,83,667078678355930822,9486527474459771858,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,84,667078678355930822,11810809489342290698,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,85,667078678355930822,18201129947800635428,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,86,667078678355930822,9668023994898071106,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,87,667078678355930822,6753543981502358362,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,88,667078678355930822,13455000544255019418,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,89,667078678355930822,8592082949391187786,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,90,667078678355930822,16868861435438893321,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,91,667078678355930822,9945562540600136916,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,92,667078678355930822,13987009731343913249,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,93,667078678355930822,564652344818276168,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,94,667078678355930822,15145025152216079361,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,95,667078678355930822,14851657054407177186,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,96,667078678355930822,12208822784965071786,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,97,667078678355930822,847822824753802283,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,98,667078678355930822,10824489625170935022,True
formal_missing_experiment,extended,dimension,7.0,7,3200,1.5,99,667078678355930822,11629615474510066971,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,0,1057061291024675484,17785900694231710285,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,1,1057061291024675484,15081218415231045723,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,2,1057061291024675484,10751910846266969767,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,3,1057061291024675484,10002481373388421568,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,4,1057061291024675484,472331778892034777,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,5,1057061291024675484,13064137718132769398,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,6,1057061291024675484,2309188591828530566,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,7,1057061291024675484,8669771555723509534,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,8,1057061291024675484,13194787683716833883,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,9,1057061291024675484,13111635216230370326,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,10,1057061291024675484,14477988901891062998,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,11,1057061291024675484,16536924159733661427,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,12,1057061291024675484,7731423919778702066,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,13,1057061291024675484,5758774377805035130,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,14,1057061291024675484,16222165010307349314,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,15,1057061291024675484,6287138352937413999,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,16,1057061291024675484,17274561191656909909,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,17,1057061291024675484,13005090346740914514,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,18,1057061291024675484,2330561451209942651,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,19,1057061291024675484,6698000909203657426,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,20,1057061291024675484,10484319941465285027,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,21,1057061291024675484,4811016958241047151,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,22,1057061291024675484,18185387920008869732,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,23,1057061291024675484,9613423112722409659,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,24,1057061291024675484,10231107190935105327,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,25,1057061291024675484,8808613987238210197,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,26,1057061291024675484,10438639557417483827,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,27,1057061291024675484,13712657149746620817,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,28,1057061291024675484,11940609219343582962,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,29,1057061291024675484,3372762329711168881,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,30,1057061291024675484,8374097013885515793,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,31,1057061291024675484,8752485141085226091,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,32,1057061291024675484,2967658123333900709,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,33,1057061291024675484,6886166344211072418,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,34,1057061291024675484,12748460613517433266,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,35,1057061291024675484,10171084511592755116,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,36,1057061291024675484,2044290486454258006,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,37,1057061291024675484,16522185646027080055,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,38,1057061291024675484,8375243760254910866,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,39,1057061291024675484,2240326585382965069,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,40,1057061291024675484,4215054309717560447,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,41,1057061291024675484,13015531230457518375,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,42,1057061291024675484,16377687316792275318,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,43,1057061291024675484,14727880487116753786,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,44,1057061291024675484,5064385720419233272,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,45,1057061291024675484,12600390450763473213,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,46,1057061291024675484,4832724648894336086,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,47,1057061291024675484,17823101272898201855,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,48,1057061291024675484,13477102369642463367,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,49,1057061291024675484,15905551368112507525,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,50,1057061291024675484,11744864689841786780,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,51,1057061291024675484,12008747891035190118,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,52,1057061291024675484,3660436508220121662,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,53,1057061291024675484,868669445681478912,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,54,1057061291024675484,5255273837107836581,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,55,1057061291024675484,18226412197827625612,True
formal_missing_experiment,extended,dimension,8.0,8,3200,1.5,56,1057061291024675484,5496444491952621483,True
